Num_Ticket, Fecha, Hora, Subtotal, Total, ClienteDNI,RUC
3741,2012-9-0,19:6:30,348.000000,410.640000,70000598,91937656314
3743,2012-6-20,6:23:15,347.000000,409.460000,70000924,66571634561
3745,2012-2-20,20:44:6,202.000000,238.360000,70000293,93191454237
3747,2017-11-19,24:47:21,300.000000,354.000000,70001577,68383281764
3749,2011-9-11,24:2:56,111.000000,130.980000,70000973,76968594674
3751,2011-6-7,12:48:52,232.000000,273.760000,70001483,62837379439
3753,2017-7-24,2:26:38,240.000000,283.200000,70000476,87744248625
3755,2012-12-20,7:48:23,252.000000,297.360000,70000474,75616653726
3757,2017-10-24,5:49:58,253.000000,298.540000,70001894,49991297995
3759,2014-10-11,10:42:18,253.000000,298.540000,70000479,63924662164
3761,2017-10-15,8:26:37,339.000000,400.020000,70000136,78268433343
3763,2013-2-18,17:51:25,235.000000,277.300000,70000814,64847914269
3765,2011-5-10,7:21:49,298.000000,351.640000,70000243,49972273811
3767,2012-4-4,20:41:54,295.000000,348.100000,70001931,28934834342
3769,2014-4-6,9:47:36,251.000000,296.180000,70001133,97877844126
3771,2017-3-5,10:52:58,295.000000,348.100000,70001180,41842911557
3773,2015-9-1,4:31:8,282.000000,332.760000,70000783,57258722357
3775,2014-11-6,11:6:3,111.000000,130.980000,70001019,69995645344
3777,2011-11-1,1:50:30,165.000000,194.700000,70000405,91725296961
3779,2017-9-10,15:14:55,376.000000,443.680000,70001880,47568699279
3781,2014-4-18,23:33:39,287.000000,338.660000,70000564,97862852432
3783,2011-3-14,23:55:58,391.000000,461.380000,70001085,25512419316
3785,2017-8-9,19:20:57,227.000000,267.860000,70001893,12732674166
3787,2017-9-27,15:15:27,231.000000,272.580000,70000745,26827219353
3789,2011-1-6,1:22:48,263.000000,310.340000,70000215,75351812488
3791,2017-4-9,12:1:44,220.000000,259.600000,70001645,77799787566
3793,2013-4-22,13:47:33,354.000000,417.720000,70000463,55161638463
3795,2012-9-12,21:8:33,353.000000,416.540000,70000485,42297552631
3797,2012-8-2,9:2:30,160.000000,188.800000,70000130,63898978648
3799,2014-8-26,20:48:2,223.000000,263.140000,70001113,13644523823
3801,2015-3-23,24:12:15,231.000000,272.580000,70001572,99241727614
3803,2016-8-26,15:22:37,162.000000,191.160000,70000755,67949989347
3805,2014-9-23,17:28:54,220.000000,259.600000,70000640,29169313234
3807,2016-3-25,22:53:23,294.000000,346.920000,70001660,56877592936
3809,2012-7-2,11:53:54,377.000000,444.860000,70001519,59469528244
3811,2014-9-24,4:31:5,265.000000,312.700000,70000262,39219754174
3813,2016-9-0,5:51:13,377.000000,444.860000,70000078,21414694922
3815,2016-2-5,1:2:57,299.000000,352.820000,70001179,83687983549
3817,2013-12-28,9:6:31,180.000000,212.400000,70000126,75865746797
3819,2017-1-6,20:39:43,110.000000,129.800000,70000103,64888525246
3821,2017-2-14,6:47:33,353.000000,416.540000,70000023,13189531517
3823,2017-9-0,14:22:30,285.000000,336.300000,70001014,48839415781
3825,2017-12-25,10:33:57,355.000000,418.900000,70000101,69488924993
3827,2016-9-9,22:0:13,272.000000,320.960000,70000192,95443275185
3829,2017-11-11,4:3:46,327.000000,385.860000,70001832,16493633947
3831,2015-1-1,6:9:51,259.000000,305.620000,70000699,54563832453
3833,2016-7-14,6:42:34,328.000000,387.040000,70001719,43745575868
3835,2012-3-18,9:5:44,159.000000,187.620000,70001043,77282479799
3837,2011-1-21,11:28:14,389.000000,459.020000,70001914,42625479558
3839,2012-4-19,16:28:36,270.000000,318.600000,70001229,75624568637
3841,2011-8-16,8:15:12,312.000000,368.160000,70000850,37272955218
3843,2017-12-0,10:1:52,274.000000,323.320000,70001039,77329924793
3845,2015-10-23,15:16:5,136.000000,160.480000,70001091,94782381323
3847,2016-6-20,12:1:0,213.000000,251.340000,70001515,58426656887
3849,2014-3-5,2:9:58,382.000000,450.760000,70000743,41869995791
3851,2017-9-13,22:50:19,115.000000,135.700000,70000703,69345882466
3853,2015-7-4,3:11:28,178.000000,210.040000,70001693,25765792114
3855,2015-8-0,16:39:21,149.000000,175.820000,70001235,88712146766
3857,2013-1-8,7:46:14,269.000000,317.420000,70000494,29927165744
3859,2011-10-23,3:49:42,167.000000,197.060000,70000811,22587195339
3861,2013-10-14,7:53:56,130.000000,153.400000,70000396,74948365164
3863,2013-11-12,16:34:46,196.000000,231.280000,70001821,67899697794
3865,2013-7-9,2:48:8,304.000000,358.720000,70000015,27921386572
3867,2015-1-22,12:41:7,292.000000,344.560000,70001803,26563624714
3869,2017-8-8,16:16:20,397.000000,468.460000,70001588,43769867641
3871,2012-3-5,9:13:16,311.000000,366.980000,70001515,77645817148
3873,2016-7-24,14:52:39,100.000000,118.000000,70001991,32863862883
3875,2016-4-3,20:15:44,299.000000,352.820000,70000295,52265111955
3877,2014-2-9,14:54:24,285.000000,336.300000,70000755,27615656444
3879,2016-3-15,20:35:41,315.000000,371.700000,70001569,69632857361
3881,2013-10-7,18:50:19,239.000000,282.020000,70000263,25546673398
3883,2011-3-5,2:13:8,238.000000,280.840000,70000847,65871681854
3885,2015-6-24,13:22:35,355.000000,418.900000,70001161,52958562439
3887,2011-7-1,10:56:54,215.000000,253.700000,70000202,56821194413
3889,2017-1-20,9:21:1,138.000000,162.840000,70000165,63176897974
3891,2013-11-28,7:30:26,268.000000,316.240000,70001683,15543727931
3893,2013-1-28,1:58:14,297.000000,350.460000,70000568,49736198639
3895,2012-7-12,5:52:30,135.000000,159.300000,70000556,41334192289
3897,2015-5-25,16:58:43,171.000000,201.780000,70001645,54184777515
3899,2014-12-27,3:11:15,329.000000,388.220000,70001284,68474262356
3901,2013-7-7,22:10:53,330.000000,389.400000,70000269,12732346852
3903,2011-7-11,18:1:33,391.000000,461.380000,70000218,37352626481
3905,2016-12-9,10:8:52,372.000000,438.960000,70001682,64939257768
3907,2015-6-28,1:23:15,147.000000,173.460000,70001638,83819748582
3909,2011-8-14,24:28:33,144.000000,169.920000,70000909,11376226166
3911,2013-11-18,6:28:28,256.000000,302.080000,70001045,23948171452
3913,2012-1-1,21:58:18,315.000000,371.700000,70001835,37911329562
3915,2014-7-21,19:5:41,220.000000,259.600000,70001919,59184982863
3917,2016-8-13,12:14:29,195.000000,230.100000,70000889,23646764789
3919,2015-8-25,13:39:4,377.000000,444.860000,70000625,66352461659
3921,2015-6-3,12:13:9,321.000000,378.780000,70000696,46682478555
3923,2015-4-10,4:58:19,361.000000,425.980000,70001965,87829589436
3925,2013-6-23,7:53:1,154.000000,181.720000,70000711,33667169654
3927,2015-11-10,21:33:49,226.000000,266.680000,70001042,39142665355
3929,2017-9-8,20:26:11,235.000000,277.300000,70001709,45699768874
3931,2017-6-13,7:30:19,398.000000,469.640000,70001288,94996266762
3933,2016-1-1,11:38:30,276.000000,325.680000,70000399,16383646979
3935,2012-8-6,20:4:30,271.000000,319.780000,70001327,82437357531
3937,2017-2-7,15:46:56,330.000000,389.400000,70000619,27914653399
3939,2011-1-20,13:0:28,290.000000,342.200000,70001624,52994961768
3941,2017-1-15,20:30:7,275.000000,324.500000,70000008,93323291652
3943,2012-5-24,9:48:24,264.000000,311.520000,70000957,59694211982
3945,2012-1-21,1:11:34,116.000000,136.880000,70000223,87842847485
3947,2015-4-19,15:0:49,180.000000,212.400000,70001682,84462549396
3949,2012-11-6,9:48:35,270.000000,318.600000,70001271,21648889314
3951,2014-6-23,8:8:42,160.000000,188.800000,70000917,28756374755
3953,2017-8-26,2:39:7,129.000000,152.220000,70000121,66687951841
3955,2011-4-22,1:33:14,170.000000,200.600000,70000644,32684295612
3957,2014-1-14,8:6:45,232.000000,273.760000,70001331,94555388268
3959,2017-7-11,20:39:46,149.000000,175.820000,70001617,62129954324
3961,2013-4-2,3:44:19,350.000000,413.000000,70000427,89675335959
3963,2015-1-5,13:51:59,321.000000,378.780000,70001797,18338449265
3965,2012-7-6,7:34:50,350.000000,413.000000,70001063,88871782112
3967,2017-6-19,9:8:12,276.000000,325.680000,70001604,31527958764
3969,2015-7-27,20:43:53,385.000000,454.300000,70001226,46924131837
3971,2016-11-19,8:9:58,108.000000,127.440000,70001115,92145385452
3973,2017-3-16,10:31:9,170.000000,200.600000,70000882,16689255834
3975,2014-3-24,1:39:50,187.000000,220.660000,70001149,43375476627
3977,2017-1-14,12:39:27,241.000000,284.380000,70000256,28318652783
3979,2016-5-22,22:10:1,154.000000,181.720000,70000259,38967722252
3981,2017-3-19,11:19:9,231.000000,272.580000,70001808,94562757165
3983,2017-9-6,24:59:30,238.000000,280.840000,70001536,41533453537
3985,2016-9-21,15:0:48,390.000000,460.200000,70000656,94197685854
3987,2014-12-25,13:37:41,303.000000,357.540000,70001022,31573322664
3989,2015-12-3,6:15:31,313.000000,369.340000,70001966,46531655183
3991,2012-4-21,24:59:10,387.000000,456.660000,70001071,62597817868
3993,2017-9-15,5:3:17,235.000000,277.300000,70001047,47243561794
3995,2015-2-4,16:48:25,169.000000,199.420000,70000274,67121654622
3997,2016-9-0,9:45:47,326.000000,384.680000,70000858,33119474261
3999,2016-12-9,13:6:59,325.000000,383.500000,70000664,26578797295
4001,2016-11-23,23:19:31,157.000000,185.260000,70001089,35821677893
4003,2014-10-4,11:20:43,291.000000,343.380000,70000629,37724393151
4005,2016-5-24,23:32:21,198.000000,233.640000,70001995,48428436779
4007,2014-8-5,23:26:58,272.000000,320.960000,70000970,58434383373
4009,2014-4-9,4:48:26,374.000000,441.320000,70001053,27362277231
4011,2013-8-21,21:5:58,168.000000,198.240000,70000063,62386339847
4013,2016-12-19,18:31:39,225.000000,265.500000,70000100,26418211464
4015,2015-3-28,17:25:2,386.000000,455.480000,70000020,16569966316
4017,2015-9-17,8:51:34,283.000000,333.940000,70001348,83238592267
4019,2017-9-8,2:46:51,163.000000,192.340000,70000453,14312626173
4021,2012-8-25,21:3:30,358.000000,422.440000,70001172,46553379771
4023,2013-4-4,10:10:6,319.000000,376.420000,70001380,89397326996
4025,2013-7-19,21:25:23,384.000000,453.120000,70001127,59217248981
4027,2014-2-10,5:13:50,132.000000,155.760000,70000696,89676344969
4029,2017-9-21,12:57:14,196.000000,231.280000,70000197,83979144779
4031,2013-8-28,21:0:25,231.000000,272.580000,70001528,41944639626
4033,2012-2-7,20:7:31,113.000000,133.340000,70001976,32897525918
4035,2011-9-23,16:47:54,152.000000,179.360000,70000927,96156718861
4037,2013-7-24,21:2:50,144.000000,169.920000,70000602,21582457411
4039,2011-9-7,3:17:12,196.000000,231.280000,70000216,43336376613
4041,2012-8-25,15:8:48,266.000000,313.880000,70001027,93911859646
4043,2016-10-23,1:35:17,398.000000,469.640000,70001968,35965986823
4045,2011-3-22,5:3:48,368.000000,434.240000,70000471,21254839698
4047,2016-8-27,14:37:37,259.000000,305.620000,70000425,81569514267
4049,2017-1-13,1:17:9,122.000000,143.960000,70000767,81141773334
4051,2015-6-17,13:42:32,306.000000,361.080000,70000556,95321712382
4053,2016-7-18,9:31:36,188.000000,221.840000,70000701,57469782687
4055,2016-1-15,23:24:7,171.000000,201.780000,70001630,74589619326
4057,2015-9-0,10:59:5,272.000000,320.960000,70000340,12747425873
4059,2016-10-11,10:56:27,256.000000,302.080000,70000057,66185418392
4061,2017-2-11,16:25:47,196.000000,231.280000,70000424,44598798548
4063,2013-8-28,6:41:13,160.000000,188.800000,70000561,77696538569
4065,2017-4-17,23:17:52,324.000000,382.320000,70000327,79223985147
4067,2014-2-9,16:4:41,327.000000,385.860000,70000742,72715652739
4069,2015-11-21,5:47:28,233.000000,274.940000,70000076,63964533685
4071,2017-5-22,24:26:33,230.000000,271.400000,70001485,37899745184
4073,2017-10-28,18:18:16,145.000000,171.100000,70000906,35991323552
4075,2013-6-22,10:40:7,146.000000,172.280000,70001490,57353476135
4077,2015-6-22,1:23:46,240.000000,283.200000,70001830,85519651948
4079,2013-6-24,12:28:43,215.000000,253.700000,70001976,32234631254
4081,2015-7-6,14:40:18,175.000000,206.500000,70000060,72555253382
4083,2011-12-7,11:54:57,176.000000,207.680000,70000191,28631178857
4085,2014-6-1,1:7:6,388.000000,457.840000,70000401,69367433698
4087,2015-6-3,12:49:51,208.000000,245.440000,70000213,94379129364
4089,2011-4-13,19:6:20,229.000000,270.220000,70000234,66424217878
4091,2011-3-15,15:22:47,287.000000,338.660000,70000962,52758849414
4093,2012-2-10,5:25:10,252.000000,297.360000,70000609,79934686279
4095,2011-5-12,13:20:20,179.000000,211.220000,70001565,58198457143
4097,2011-4-26,12:54:4,332.000000,391.760000,70001193,95612534661
4099,2013-1-17,19:1:40,355.000000,418.900000,70000598,75558545297
4101,2016-11-18,14:13:57,399.000000,470.820000,70000108,97533547659
4103,2013-6-9,14:25:3,240.000000,283.200000,70000935,63253822356
4105,2012-8-3,2:29:21,160.000000,188.800000,70001635,36181958439
4107,2015-11-3,24:22:55,395.000000,466.100000,70001620,77679945952
4109,2011-6-7,4:44:13,303.000000,357.540000,70000988,45557277596
4111,2011-9-5,11:49:20,123.000000,145.140000,70001943,69853978263
4113,2012-6-9,7:31:51,251.000000,296.180000,70001941,65392884941
4115,2017-10-0,14:14:4,220.000000,259.600000,70001505,14327519822
4117,2013-9-0,18:23:7,258.000000,304.440000,70001735,82256291522
4119,2011-6-18,19:31:9,373.000000,440.140000,70001335,71752818681
4121,2016-12-27,14:9:37,347.000000,409.460000,70001603,69381481516
4123,2017-1-28,18:11:23,272.000000,320.960000,70001147,24151854548
4125,2015-8-23,18:1:5,268.000000,316.240000,70001043,37455786619
4127,2011-4-14,21:21:51,394.000000,464.920000,70000398,68222967195
4129,2014-10-24,22:37:46,195.000000,230.100000,70000666,76336924124
4131,2012-10-22,24:17:32,127.000000,149.860000,70000420,93572952391
4133,2015-9-14,3:6:35,357.000000,421.260000,70000034,68448578367
4135,2017-10-13,12:22:49,309.000000,364.620000,70000623,64281186723
4137,2016-1-27,4:51:29,265.000000,312.700000,70000570,98622226532
4139,2014-7-11,1:32:25,320.000000,377.600000,70001472,16987918632
4141,2013-11-13,14:28:41,385.000000,454.300000,70000457,69799711262
4143,2012-8-26,4:19:40,256.000000,302.080000,70001709,57288137952
4145,2012-7-28,10:37:9,337.000000,397.660000,70001453,85988887749
4147,2016-10-26,7:37:29,320.000000,377.600000,70000826,91264411949
4149,2014-5-2,13:48:49,331.000000,390.580000,70000149,69243161158
4151,2017-5-2,16:29:37,119.000000,140.420000,70001107,11972712372
4153,2012-11-22,21:26:17,243.000000,286.740000,70000122,15387965455
4155,2015-10-14,7:25:32,177.000000,208.860000,70001984,88485326826
4157,2012-7-6,6:6:2,124.000000,146.320000,70000944,49972293514
4159,2017-4-18,3:1:9,312.000000,368.160000,70001120,48917452836
4161,2012-1-7,22:17:55,315.000000,371.700000,70001194,64912132331
4163,2017-6-17,23:6:31,338.000000,398.840000,70000602,75435789645
4165,2013-10-13,14:30:16,373.000000,440.140000,70000335,58979965126
4167,2016-11-9,1:22:22,106.000000,125.080000,70001229,69693877762
4169,2017-9-17,22:17:18,333.000000,392.940000,70001281,24516918936
4171,2012-6-17,24:43:23,192.000000,226.560000,70000009,34671534147
4173,2017-10-0,15:50:41,270.000000,318.600000,70000849,56458737799
4175,2015-2-7,7:55:48,230.000000,271.400000,70000753,77951442968
4177,2015-5-2,5:41:34,293.000000,345.740000,70001902,97366172132
4179,2014-8-4,5:0:55,111.000000,130.980000,70001352,72575114396
4181,2013-1-17,3:37:26,262.000000,309.160000,70001903,85687732154
4183,2017-2-4,12:18:43,199.000000,234.820000,70000758,13533267575
4185,2012-4-10,14:57:20,252.000000,297.360000,70000241,39334692482
4187,2011-3-24,3:0:9,133.000000,156.940000,70001605,38573796852
4189,2016-6-17,16:13:26,364.000000,429.520000,70000785,24639678539
4191,2012-3-26,19:52:9,342.000000,403.560000,70001178,96159983198
4193,2016-3-12,9:20:49,263.000000,310.340000,70000473,55717754964
4195,2015-7-7,14:45:37,136.000000,160.480000,70001016,71779583423
4197,2011-9-19,23:12:31,324.000000,382.320000,70001555,71446576554
4199,2015-12-5,23:47:33,352.000000,415.360000,70000681,14925915555
4201,2016-12-18,4:39:9,154.000000,181.720000,70000164,88731998762
4203,2015-6-19,17:54:18,249.000000,293.820000,70000812,99123425388
4205,2015-6-4,15:22:41,370.000000,436.600000,70000476,45511512522
4207,2016-7-17,1:43:21,171.000000,201.780000,70000309,99827635929
4209,2016-10-9,19:32:11,334.000000,394.120000,70000621,49881918644
4211,2011-4-25,23:7:11,148.000000,174.640000,70001442,85274191161
4213,2014-9-23,7:40:40,219.000000,258.420000,70000812,81222358373
4215,2011-5-14,5:23:53,163.000000,192.340000,70001335,54237929378
4217,2013-10-24,12:22:46,351.000000,414.180000,70000211,82718731597
4219,2011-10-4,11:32:55,344.000000,405.920000,70001660,84381892375
4221,2012-7-25,22:37:11,110.000000,129.800000,70000535,72391771637
4223,2016-2-14,19:7:46,292.000000,344.560000,70001112,63677122172
4225,2013-11-20,5:16:57,184.000000,217.120000,70000562,32983641296
4227,2011-7-15,15:21:17,229.000000,270.220000,70001359,17992188686
4229,2014-3-17,14:35:54,364.000000,429.520000,70000487,96886487317
4231,2017-4-27,11:39:15,339.000000,400.020000,70001172,21478762445
4233,2016-7-27,15:17:2,318.000000,375.240000,70001626,35455829464
4235,2012-3-12,4:47:17,266.000000,313.880000,70000974,74425886915
4237,2014-1-6,18:25:46,243.000000,286.740000,70001029,62285344884
4239,2012-9-6,14:54:5,202.000000,238.360000,70001653,67938463848
4241,2016-9-9,15:8:17,265.000000,312.700000,70000755,62429576667
4243,2016-4-17,9:12:38,200.000000,236.000000,70000377,72836619743
4245,2012-5-28,4:23:7,236.000000,278.480000,70001785,28152777871
4247,2014-12-3,8:21:0,337.000000,397.660000,70000354,46221463348
4249,2011-8-23,15:28:57,210.000000,247.800000,70000565,47394487985
4251,2012-3-28,20:21:40,183.000000,215.940000,70000062,54267773328
4253,2013-4-10,23:3:25,385.000000,454.300000,70001805,44513953644
4255,2012-3-3,7:4:9,143.000000,168.740000,70001513,98499117977
4257,2011-1-12,23:8:38,153.000000,180.540000,70001629,63235367247
4259,2013-12-8,6:52:49,368.000000,434.240000,70001358,53527952731
4261,2014-12-20,15:10:27,332.000000,391.760000,70000838,23334947132
4263,2012-7-20,6:6:12,301.000000,355.180000,70000771,38318317746
4265,2014-8-22,2:19:33,265.000000,312.700000,70000124,22534455768
4267,2014-7-20,24:53:38,377.000000,444.860000,70001593,97851583135
4269,2012-8-15,24:12:39,103.000000,121.540000,70001870,89635412348
4271,2017-2-9,2:33:59,163.000000,192.340000,70000454,64667826229
4273,2014-4-13,23:5:24,336.000000,396.480000,70001925,26921575816
4275,2013-4-25,9:9:6,209.000000,246.620000,70001557,55166729367
4277,2013-3-27,4:1:12,265.000000,312.700000,70000141,74762125199
4279,2012-7-18,11:13:57,194.000000,228.920000,70001884,79876559162
4281,2016-8-27,19:19:11,130.000000,153.400000,70001568,54453367516
4283,2017-11-18,12:0:14,111.000000,130.980000,70001166,32948186758
4285,2015-1-25,6:45:58,218.000000,257.240000,70001767,79929522699
4287,2014-12-16,9:14:14,248.000000,292.640000,70001210,79242935949
4289,2011-8-25,18:51:20,189.000000,223.020000,70000932,16843762681
4291,2016-1-18,20:49:20,268.000000,316.240000,70000029,42126924429
4293,2017-1-23,4:4:58,169.000000,199.420000,70000890,34581454217
4295,2013-6-12,9:42:23,363.000000,428.340000,70001445,12731481196
4297,2016-9-25,13:55:0,158.000000,186.440000,70000720,87975661562
4299,2012-12-8,20:53:50,216.000000,254.880000,70001759,13189459954
4301,2014-4-1,11:11:51,276.000000,325.680000,70001281,68412321557
4303,2016-2-17,18:56:11,278.000000,328.040000,70000354,95799919987
4305,2014-4-27,18:22:0,387.000000,456.660000,70001894,54196572967
4307,2016-9-15,21:53:25,296.000000,349.280000,70001882,81258859831
4309,2013-8-8,3:25:55,288.000000,339.840000,70001436,67731233371
4311,2012-5-10,17:39:51,271.000000,319.780000,70000916,34986767867
4313,2016-8-10,22:29:13,398.000000,469.640000,70001874,56871816252
4315,2013-2-21,9:31:15,363.000000,428.340000,70000466,68542223268
4317,2017-11-16,4:54:49,353.000000,416.540000,70001543,38341455784
4319,2016-12-10,8:18:6,260.000000,306.800000,70001616,24617466523
4321,2012-4-6,8:29:0,296.000000,349.280000,70001994,49415661478
4323,2013-3-8,13:52:47,193.000000,227.740000,70001335,74725823193
4325,2012-1-19,23:17:58,385.000000,454.300000,70000062,88525442187
4327,2011-2-23,10:53:7,353.000000,416.540000,70000548,42551879292
4329,2012-4-5,12:13:7,187.000000,220.660000,70000406,99417186283
4331,2015-12-26,14:40:15,388.000000,457.840000,70000692,14933846542
4333,2014-8-21,23:1:52,167.000000,197.060000,70001304,87975965568
4335,2012-10-19,5:3:34,209.000000,246.620000,70001241,13836921899
4337,2012-11-17,21:58:4,358.000000,422.440000,70001269,76113827648
4339,2011-5-22,15:51:49,350.000000,413.000000,70000739,31827566815
4341,2014-6-21,14:45:14,204.000000,240.720000,70001750,91354259793
4343,2012-10-27,6:0:20,396.000000,467.280000,70000722,68947221364
4345,2011-2-3,2:13:25,259.000000,305.620000,70000870,41417575816
4347,2016-2-20,12:16:23,265.000000,312.700000,70001413,97121263295
4349,2016-10-6,5:45:25,296.000000,349.280000,70000516,23474755991
4351,2012-3-22,4:55:12,155.000000,182.900000,70000247,75892365182
4353,2014-6-27,17:31:33,206.000000,243.080000,70001142,84153179937
4355,2016-1-20,16:7:19,297.000000,350.460000,70000136,87565722861
4357,2011-7-14,8:30:30,273.000000,322.140000,70001872,49919687873
4359,2015-10-6,3:13:17,305.000000,359.900000,70001320,95852893565
4361,2011-12-17,1:22:57,150.000000,177.000000,70000970,85959949983
4363,2013-3-3,8:13:33,123.000000,145.140000,70000217,14739293715
4365,2013-7-22,24:21:30,226.000000,266.680000,70000453,69357372333
4367,2015-12-14,4:35:10,317.000000,374.060000,70000710,41899319457
4369,2012-5-25,3:34:12,395.000000,466.100000,70001838,91323447499
4371,2016-8-20,8:47:3,102.000000,120.360000,70000453,18221698965
4373,2012-4-26,3:45:8,201.000000,237.180000,70000497,26135986894
4375,2017-2-2,6:36:56,120.000000,141.600000,70001891,72947463781
4377,2016-11-16,4:11:50,158.000000,186.440000,70000376,99858297126
4379,2017-5-28,17:33:2,368.000000,434.240000,70000238,25161833939
4381,2015-4-20,8:5:54,192.000000,226.560000,70001640,58269778577
4383,2017-9-24,3:57:0,274.000000,323.320000,70000498,85178163668
4385,2015-9-15,23:48:38,213.000000,251.340000,70000003,59896539137
4387,2012-2-19,7:4:20,131.000000,154.580000,70001258,96462189227
4389,2015-1-20,18:37:32,120.000000,141.600000,70001018,11391192632
4391,2017-10-10,10:59:14,122.000000,143.960000,70001922,63152682888
4393,2015-7-11,15:12:40,315.000000,371.700000,70000569,53513665561
4395,2015-6-24,15:44:50,187.000000,220.660000,70000859,22979511135
4397,2012-5-11,16:7:6,309.000000,364.620000,70000042,72197863927
4399,2013-12-16,23:8:12,130.000000,153.400000,70001550,12284491432
4401,2011-4-17,7:25:11,298.000000,351.640000,70001226,29718445871
4403,2011-11-20,17:21:0,248.000000,292.640000,70001435,14925119592
4405,2015-6-27,5:19:40,286.000000,337.480000,70000135,35619477152
4407,2015-10-16,19:26:26,107.000000,126.260000,70000924,54774957976
4409,2014-7-23,7:6:13,240.000000,283.200000,70000773,35939254281
4411,2011-1-22,15:19:1,231.000000,272.580000,70001590,84388763694
4413,2016-8-7,15:27:1,125.000000,147.500000,70000147,91888623865
4415,2013-5-7,8:34:55,153.000000,180.540000,70001836,85724835473
4417,2012-5-3,6:46:22,186.000000,219.480000,70001721,47431872862
4419,2012-9-3,9:2:48,272.000000,320.960000,70000821,42158128166
4421,2011-7-11,9:21:40,315.000000,371.700000,70001798,67221169816
4423,2012-11-1,18:13:29,170.000000,200.600000,70001877,92778323121
4425,2015-4-22,1:8:7,326.000000,384.680000,70000665,22992328956
4427,2013-9-15,14:57:1,151.000000,178.180000,70000738,49721772383
4429,2011-11-1,22:40:52,338.000000,398.840000,70001744,72646249331
4431,2011-1-25,16:27:21,306.000000,361.080000,70000501,11537773865
4433,2017-1-27,3:14:27,387.000000,456.660000,70000314,86386363526
4435,2011-11-1,6:59:19,378.000000,446.040000,70000705,54917491547
4437,2013-7-19,3:54:46,290.000000,342.200000,70001716,75116571128
4439,2011-3-16,9:13:10,275.000000,324.500000,70001111,39352718913
4441,2016-9-17,22:29:46,374.000000,441.320000,70001489,14494241298
4443,2015-8-0,19:15:26,124.000000,146.320000,70000908,82652627332
4445,2013-8-0,6:16:10,315.000000,371.700000,70001335,77366267938
4447,2014-3-28,18:2:45,180.000000,212.400000,70001419,21541625342
4449,2016-3-5,19:29:48,328.000000,387.040000,70001120,86578468764
4451,2012-3-1,4:54:8,289.000000,341.020000,70000287,16749615242
4453,2017-5-25,17:39:7,327.000000,385.860000,70000131,11854926252
4455,2015-6-18,11:23:5,248.000000,292.640000,70001767,23115316251
4457,2016-3-23,1:39:51,398.000000,469.640000,70000115,45937166259
4459,2016-1-8,19:22:16,399.000000,470.820000,70001075,47439475387
4461,2011-10-22,5:5:6,184.000000,217.120000,70001983,15229848799
4463,2015-11-26,6:5:34,157.000000,185.260000,70000259,47166729399
4465,2014-4-4,3:59:10,111.000000,130.980000,70001372,21169775755
4467,2012-6-5,18:32:22,361.000000,425.980000,70000252,41767458172
4469,2014-3-5,8:54:3,127.000000,149.860000,70001130,45487666214
4471,2016-11-22,23:47:4,213.000000,251.340000,70001939,64141278295
4473,2012-3-2,11:36:43,276.000000,325.680000,70001284,61358654116
4475,2015-3-17,22:0:26,157.000000,185.260000,70001882,36255422123
4477,2015-4-0,2:54:54,217.000000,256.060000,70000969,14425887528
4479,2012-6-2,14:3:20,388.000000,457.840000,70001600,53362597214
4481,2016-4-5,13:17:30,398.000000,469.640000,70000399,82413943836
4483,2016-7-21,2:9:45,116.000000,136.880000,70001754,94884383533
4485,2017-7-6,22:19:0,166.000000,195.880000,70000622,25195797692
4487,2014-5-4,7:36:34,177.000000,208.860000,70000161,75397576547
4489,2014-2-25,24:26:32,170.000000,200.600000,70001679,73519687572
4491,2017-9-3,20:45:23,191.000000,225.380000,70000258,59784223853
4493,2015-3-20,22:10:24,114.000000,134.520000,70001773,45762979549
4495,2012-9-24,9:45:24,206.000000,243.080000,70001240,81245458284
4497,2014-7-27,23:55:33,390.000000,460.200000,70000039,58279852318
4499,2013-2-13,20:59:57,117.000000,138.060000,70001802,24812281598
4501,2015-3-1,1:58:15,116.000000,136.880000,70001471,11311298496
4503,2017-10-25,23:13:46,263.000000,310.340000,70000065,83531181199
4505,2015-5-26,13:13:27,389.000000,459.020000,70000668,17444934481
4507,2011-7-3,14:28:44,336.000000,396.480000,70000982,34431479338
4509,2016-10-24,6:34:37,251.000000,296.180000,70001844,52167825687
4511,2011-2-16,3:8:31,113.000000,133.340000,70001995,95495279798
4513,2014-12-9,7:26:14,262.000000,309.160000,70000364,48674386139
4515,2012-8-0,5:32:43,222.000000,261.960000,70000559,81649275238
4517,2011-2-18,16:34:40,207.000000,244.260000,70001510,72252857464
4519,2017-7-10,21:41:33,399.000000,470.820000,70001752,71961552574
4521,2015-12-0,16:32:28,136.000000,160.480000,70001673,16231521366
4523,2014-6-2,12:22:26,190.000000,224.200000,70001382,28363724696
4525,2015-4-5,24:31:0,259.000000,305.620000,70001041,25428768594
4527,2016-4-13,11:17:18,229.000000,270.220000,70001755,71117482628
4529,2014-8-15,8:35:44,298.000000,351.640000,70000658,12858338579
4531,2013-11-17,2:14:58,381.000000,449.580000,70001132,53612476899
4533,2013-1-12,1:2:52,283.000000,333.940000,70000899,64922654144
4535,2015-3-17,12:10:31,360.000000,424.800000,70001557,62941658515
