DNI_Empleado,DNI_Administrador,Nombre,Apellido_Materno,Apellido_Paterno,Fecha_Nac,Direccion,DepartamentoNombre,AgenciaNombre
56312973,07954692,Nanna,Brown,Taylor,1999-12-15,-12.45/-77.93,Ventas,Plaza Norte
92103355,70305042,Ulysses,Rodriguez,Garcia,1983-1-9,-12.64/-77.29,Asistentes,Los Organos
74360025,07954692,Annette,Brown,Thomas,1991-6-27,-12.13/-77.91,Asistentes,Chimbote
70590279,70305042,Giuliana,Thompson,Jones,1993-12-5,-12.31/-77.50,Conductores,Chiclayo
88566890,26221449,Lahoma,Jones,Taylor,1976-4-9,-12.97/-77.59,Limpieza,Chiclayo
47087130,26221449,Raegan,Rodriguez,Garcia,1977-9-22,-12.03/-77.49,Asistentes,Paita
94794585,07954692,Sarai,Johnson,Johnson,1976-11-23,-12.66/-77.25,Conductores,Piura Terminal
82143744,07954692,Daniele,Martinez,Anderson,1981-2-16,-12.92/-77.28,Ventas,Talara
38821506,70305042,Forrest,Jackson,Smith,1977-5-16,-12.71/-77.79,Ventas,Paita Terminal
67328738,70305042,Malissa,Davis,Jackson,1973-3-28,-12.07/-77.73,Limpieza,Piura Terminal
79193264,26221449,Kwame,Wilson,White,1980-6-24,-12.74/-77.89,Conductores,Los Organos
83571475,23982715,Cristopher,Jones,Lee,1971-3-11,-12.13/-77.15,Asistentes,Terrapuerto Trujillo
16088459,07954692,Medora,Smith,Johnson,1983-6-22,-12.90/-77.92,Limpieza,Máncora
65836362,07954692,Marlo,Rodriguez,Moore,1986-5-4,-12.26/-77.20,Asistentes,Piura Terminal
44724919,26221449,Florence,Miller,Jones,1985-11-11,-12.90/-77.88,Limpieza,Plaza Norte
46162702,07954692,Bettylou,Martin,Rodriguez,1986-5-0,-12.58/-77.17,Ventas,Sullana
89307317,70305042,Erasmus,White,Wilson,1998-12-22,-12.74/-77.53,Conductores,Sullana
97095043,70305042,Garrick,Wilson,Moore,1971-1-25,-12.92/-77.59,Asistentes,Chimbote
29092765,70305042,Claribel,Miller,Williams,1975-1-20,-12.26/-77.35,Limpieza,Paita
38254665,23982715,Jenifer,Anderson,Martinez,1985-7-10,-12.64/-77.01,Asistentes,Sullana
96260887,23982715,Xzavier,Thompson,Davis,1997-4-14,-12.34/-77.16,Ventas,Plaza Norte
49581162,23982715,Suzie,Smith,Martinez,1973-9-24,-12.19/-77.92,Limpieza,Chiclayo
68430968,07954692,Breanna,Rodriguez,Jackson,1988-7-23,-12.96/-77.46,Conductores,Máncora
73457381,70305042,Deborrah,Martinez,Davis,1999-2-23,-12.05/-77.16,Asistentes,Los Organos
08685472,23982715,Iza,Johnson,Martin,1985-10-12,-12.63/-77.12,Conductores,Sullana
27822340,23982715,Daphne,Martin,Davis,1997-8-5,-12.07/-77.40,Limpieza,Tumbes
89677151,26221449,Zack,Garcia,Davis,1987-12-18,-12.69/-77.32,Conductores,Piura Terminal
87853756,07954692,Mal,Smith,Thomas,1982-2-28,-12.81/-77.65,Limpieza,Chiclayo
00939914,26221449,Windy,Smith,Jones,1994-12-24,-12.49/-77.53,Conductores,Chiclayo
77181268,26221449,Anabel,Jackson,Wilson,1982-4-9,-12.08/-77.10,Limpieza,Máncora
32128191,26221449,Yaritza,Lee,Johnson,1997-2-27,-12.05/-77.17,Asistentes,Los Organos
00211012,26221449,Lakeisha,Jackson,Martinez,1977-9-0,-12.01/-77.03,Conductores,Plaza Norte
24099716,23982715,Adelle,Johnson,Thomas,1991-10-21,-12.44/-77.71,Limpieza,Paita Terminal
57470575,70305042,Emmaline,Johnson,Moore,1980-8-7,-12.61/-77.21,Limpieza,Máncora
50381923,26221449,Gus,Johnson,Smith,1974-9-24,-12.01/-77.11,Ventas,Oficina Bolivar
29112485,07954692,Kellen,Williams,Thompson,1993-11-1,-12.61/-77.69,Asistentes,Máncora
79275306,70305042,Peggie,Davis,Davis,1998-4-20,-12.32/-77.06,Asistentes,Tumbes
26099150,70305042,Dorr,White,Davis,1996-6-13,-12.26/-77.66,Asistentes,Los Organos
60372700,23982715,Aliana,Johnson,Rodriguez,1971-7-25,-12.90/-77.70,Limpieza,Oficina Juan Pablo
50622260,07954692,Blas,Lee,Thomas,1996-2-9,-12.33/-77.57,Asistentes,Piura Terminal
70776088,07954692,Torrance,Martinez,Davis,1985-10-2,-12.67/-77.60,Asistentes,Plaza Norte
53845304,23982715,Meghann,Anderson,Smith,1979-10-27,-12.26/-77.60,Conductores,Talara
60496458,70305042,Chiquita,Garcia,Davis,1977-4-23,-12.73/-77.33,Conductores,Oficina Juan Pablo
74324266,70305042,Arnie,Miller,Thompson,1986-8-8,-12.66/-77.30,Conductores,Máncora
75995269,23982715,Monnie,Lee,Brown,1997-10-23,-12.99/-77.60,Limpieza,Paita
57941723,07954692,Garnett,Lee,Thomas,1970-7-17,-12.19/-77.58,Conductores,Talara
75504506,26221449,Rudolph,Lee,Martinez,1988-1-6,-12.72/-77.76,Limpieza,Chiclayo
67821932,07954692,Vessie,White,Smith,1984-4-10,-12.94/-77.63,Conductores,Piura Terminal
67646025,23982715,Cedrick,Garcia,Taylor,1973-9-4,-12.57/-77.34,Asistentes,Máncora
12548163,23982715,Sydell,Garcia,Martinez,1998-8-1,-12.02/-77.67,Asistentes,Chiclayo
39074848,26221449,Carissa,Martin,Lee,1994-9-23,-12.60/-77.69,Ventas,Máncora
00747246,26221449,Vinie,Lee,Johnson,1981-5-6,-12.28/-77.52,Limpieza,Lima
91179159,70305042,Jordi,Rodriguez,Jackson,1970-3-19,-12.76/-77.00,Asistentes,Piura Terminal
15201243,70305042,Phillip,Miller,Smith,1998-5-13,-12.05/-77.26,Conductores,Sullana
89967537,07954692,Alphonsus,Thompson,Davis,1989-5-18,-12.51/-77.82,Limpieza,Talara
52877673,70305042,Trish,Jackson,Taylor,1997-5-17,-12.75/-77.18,Asistentes,Chiclayo
03645717,70305042,Chanda,Brown,Lee,1992-6-22,-12.42/-77.16,Limpieza,Sullana
01504173,07954692,Aisha,Martin,Moore,1992-8-7,-12.48/-77.17,Conductores,Terrapuerto Trujillo
63931399,07954692,Antonetta,Smith,White,1986-3-19,-12.86/-77.64,Conductores,Oficina Bolivar
25024863,70305042,Dallin,Wilson,Smith,1977-1-16,-12.70/-77.14,Ventas,Máncora
25768543,07954692,Herma,Wilson,Martinez,1976-2-21,-12.18/-77.60,Ventas,Lima
99150446,70305042,Collis,Anderson,Rodriguez,1989-9-11,-12.95/-77.29,Conductores,Lima
23095028,26221449,Senora,Martinez,Williams,1978-3-18,-12.05/-77.99,Conductores,Piura Terminal
55450261,70305042,Mindi,Smith,Rodriguez,1988-3-26,-12.19/-77.19,Conductores,Chimbote
35831360,70305042,Hailee,Martin,Jones,1999-4-2,-12.25/-77.16,Limpieza,Los Organos
23282111,70305042,Son,Anderson,Martinez,1995-3-26,-12.99/-77.52,Limpieza,Talara
17831379,26221449,Loyal,Taylor,Moore,1970-9-27,-12.08/-77.04,Asistentes,Paita Terminal
52451575,26221449,Rayne,Lee,Anderson,1994-11-27,-12.07/-77.64,Asistentes,Tumbes
03388285,07954692,Shyanne,Martinez,Martin,1991-2-25,-12.48/-77.56,Ventas,Máncora
65456373,23982715,Nile,Jackson,Rodriguez,1970-6-25,-12.08/-77.93,Limpieza,Los Organos
81221189,26221449,Sebastian,Wilson,Smith,1985-8-16,-12.10/-77.70,Ventas,Sullana
70392417,23982715,Arnett,Davis,Thompson,1983-8-19,-12.27/-77.62,Asistentes,Sullana
86632864,07954692,Luther,Johnson,Davis,1984-4-15,-12.73/-77.67,Asistentes,Chiclayo
62673306,70305042,Jaleesa,White,Lee,1999-11-26,-12.62/-77.15,Limpieza,Oficina Bolivar
21674254,23982715,Ebb,Wilson,Rodriguez,1997-5-17,-12.94/-77.48,Ventas,Talara
26143538,23982715,Ivie,Rodriguez,Smith,1970-4-15,-12.58/-77.51,Ventas,Tumbes
58812500,26221449,Lanita,Jackson,Taylor,1984-11-17,-12.88/-77.30,Asistentes,Chimbote
99908961,23982715,Ayana,Miller,Taylor,1999-4-3,-12.82/-77.38,Conductores,Chiclayo
34379470,07954692,Karly,Rodriguez,Moore,1989-10-25,-12.59/-77.70,Ventas,Oficina Juan Pablo
50623823,07954692,Ruffus,Brown,Brown,1976-6-23,-12.96/-77.32,Limpieza,Chimbote
12182254,26221449,Renita,Moore,Lee,1997-11-22,-12.79/-77.47,Conductores,Chimbote
76964559,07954692,Bob,Rodriguez,Moore,1994-11-16,-12.33/-77.86,Asistentes,Lima
28367535,07954692,Donnell,White,Jackson,1988-7-11,-12.96/-77.45,Ventas,Oficina Bolivar
21235761,23982715,Jesenia,Jones,Wilson,1970-9-18,-12.36/-77.10,Conductores,Chiclayo
08928633,23982715,Sie,Anderson,Moore,1984-9-20,-12.97/-77.33,Limpieza,Plaza Norte
13378929,07954692,Dejah,Anderson,Wilson,1992-10-4,-12.97/-77.28,Asistentes,Sullana
65403226,26221449,Sophronia,Thompson,Lee,1978-11-0,-12.07/-77.03,Conductores,Sullana
30262962,07954692,Burrell,Williams,Martin,1979-5-19,-12.32/-77.44,Asistentes,Tumbes
30254257,23982715,Odessa,Thomas,Martin,1997-10-28,-12.15/-77.37,Asistentes,Talara
69269494,07954692,Denzil,Smith,Jackson,1983-3-15,-12.48/-77.44,Conductores,Plaza Norte
19708517,07954692,Lester,Rodriguez,Smith,1974-4-4,-12.60/-77.19,Conductores,Lima
10535499,23982715,Wm,Williams,Smith,1983-7-10,-12.43/-77.44,Conductores,Chimbote
22977056,70305042,Virgie,Jackson,Rodriguez,1985-5-1,-12.50/-77.08,Asistentes,Lima
47306641,23982715,Darian,Jackson,Rodriguez,1994-3-4,-12.93/-77.87,Conductores,Paita
86810860,26221449,Lynette,Jones,Wilson,1987-9-28,-12.17/-77.43,Conductores,Máncora
20947455,26221449,Johathan,Taylor,Rodriguez,1983-9-22,-12.04/-77.26,Asistentes,Los Organos
82627532,23982715,Sharla,Lee,Miller,1983-4-27,-12.99/-77.42,Conductores,Tumbes
92098606,70305042,Danyell,Williams,Thomas,1998-4-11,-12.41/-77.69,Asistentes,Lima
66497589,26221449,Kelby,Williams,Davis,1991-1-24,-12.42/-77.46,Limpieza,Plaza Norte
98560601,23982715,Brigid,Martinez,Johnson,1993-9-22,-12.52/-77.13,Ventas,Chimbote
55825284,70305042,Hoover,Moore,Johnson,1976-11-17,-12.22/-77.45,Limpieza,Oficina Bolivar
66564719,26221449,Laurence,Lee,White,1996-9-5,-12.28/-77.88,Conductores,Paita Terminal
09527964,23982715,Jayvon,Moore,Rodriguez,1972-2-17,-12.30/-77.31,Conductores,Máncora
20798717,23982715,Valinda,Martinez,White,1976-11-21,-12.70/-77.61,Conductores,Lima
78142303,26221449,Ava,Martin,Garcia,1989-10-10,-12.50/-77.31,Conductores,Tumbes
21545718,26221449,Makenna,Jones,Jackson,1980-5-8,-12.87/-77.95,Ventas,Paita Terminal
37201265,26221449,Keyon,Smith,Garcia,1989-6-22,-12.83/-77.79,Asistentes,Terrapuerto Trujillo
27588483,26221449,Tyrik,Johnson,Jones,1987-4-4,-12.29/-77.70,Conductores,Paita
04736045,70305042,Kelley,Anderson,Wilson,1992-9-18,-12.80/-77.92,Conductores,Terrapuerto Trujillo
09516668,26221449,Darwyn,Thomas,Rodriguez,1974-6-9,-12.59/-77.35,Limpieza,Plaza Norte
83783776,23982715,Anissa,Johnson,Martin,1981-5-13,-12.84/-77.09,Conductores,Sullana
67952137,23982715,Marlys,White,Taylor,1973-6-27,-12.53/-77.01,Limpieza,Plaza Norte
39252743,07954692,Kali,Thomas,Miller,1975-5-27,-12.41/-77.69,Ventas,Piura Terminal
28159420,26221449,Nolan,Thompson,Williams,1990-11-2,-12.06/-77.23,Ventas,Sullana
73893153,23982715,Jeremy,Davis,Moore,1991-9-8,-12.69/-77.16,Ventas,Plaza Norte
90497202,23982715,Antonia,Rodriguez,Jones,1973-2-24,-12.42/-77.97,Asistentes,Tumbes
70862749,70305042,Taya,Williams,Martin,1982-4-11,-12.21/-77.32,Limpieza,Tumbes
90128575,26221449,Roderick,Davis,Garcia,1974-8-4,-12.30/-77.42,Limpieza,Máncora
69719154,70305042,Simona,Wilson,Williams,1986-7-14,-12.08/-77.71,Limpieza,Paita
64259203,07954692,Felicie,Thomas,Lee,1974-3-24,-12.58/-77.39,Asistentes,Tumbes
54270093,23982715,Margrett,Lee,Moore,1976-12-28,-12.23/-77.37,Ventas,Chiclayo
86445206,26221449,Lorenz,Moore,Smith,1993-2-1,-12.52/-77.25,Limpieza,Oficina Juan Pablo
32168487,07954692,Ayaan,Thomas,Jones,1978-7-28,-12.72/-77.43,Ventas,Chiclayo
68512097,23982715,Doshie,Wilson,Garcia,1977-1-5,-12.43/-77.13,Limpieza,Lima
89300795,23982715,Margueritta,Jones,Thompson,1998-2-21,-12.51/-77.25,Ventas,Talara
21699934,07954692,Daisye,Thompson,Miller,1990-1-0,-12.81/-77.28,Asistentes,Piura Terminal
91226301,26221449,Jovan,Thompson,Wilson,1970-11-20,-12.99/-77.57,Limpieza,Tumbes
23116296,26221449,Arleen,Thomas,Davis,1996-7-15,-12.21/-77.35,Limpieza,Los Organos
07405522,70305042,Russel,Davis,Johnson,1995-6-20,-12.98/-77.77,Asistentes,Chiclayo
43205541,07954692,Dezzie,Moore,Martin,1970-11-9,-12.31/-77.54,Asistentes,Chiclayo
38363162,70305042,Sandra,Moore,Davis,1985-10-4,-12.26/-77.28,Conductores,Los Organos
40920266,26221449,Kesha,Anderson,Thomas,1980-5-7,-12.56/-77.40,Asistentes,Tumbes
67859699,70305042,Tavion,Thomas,Wilson,1995-10-5,-12.97/-77.51,Ventas,Plaza Norte
93033803,70305042,Yoselin,Martinez,White,1991-9-4,-12.78/-77.73,Ventas,Máncora
49930731,70305042,Le,Anderson,Moore,1973-3-23,-12.98/-77.81,Asistentes,Talara
73950754,26221449,Irma,Martin,Jackson,1991-4-25,-12.55/-77.07,Asistentes,Oficina Bolivar
31794505,07954692,Cassie,Thomas,Williams,1973-4-7,-12.11/-77.61,Conductores,Paita
28798465,23982715,Dick,Martin,Jackson,1977-4-9,-12.98/-77.15,Limpieza,Paita Terminal
80494715,23982715,Shaylee,Wilson,Brown,1997-11-2,-12.88/-77.47,Asistentes,Piura Terminal
04371388,23982715,Messiah,Jones,Martinez,1973-2-17,-12.34/-77.73,Ventas,Oficina Bolivar
83886775,26221449,Leon,Taylor,Davis,1994-1-1,-12.01/-77.27,Ventas,Plaza Norte
90666109,23982715,Haylee,Wilson,Wilson,1998-7-14,-12.27/-77.48,Asistentes,Terrapuerto Trujillo
67751970,23982715,Ismael,Thompson,Brown,1982-6-2,-12.58/-77.03,Asistentes,Chiclayo
17278996,26221449,Arielle,Davis,Smith,1981-6-13,-12.88/-77.78,Limpieza,Chiclayo
54346409,70305042,Brennen,Miller,Taylor,1977-11-20,-12.54/-77.55,Conductores,Chimbote
31419217,23982715,Kaylah,Taylor,Martinez,1987-1-9,-12.43/-77.38,Limpieza,Plaza Norte
27294749,70305042,Riley,Miller,Taylor,1998-4-20,-12.01/-77.20,Asistentes,Máncora
60945585,70305042,Heather,Anderson,Wilson,1993-10-27,-12.74/-77.82,Asistentes,Chimbote
58466567,70305042,Cade,Jackson,Lee,1976-9-8,-12.51/-77.14,Conductores,Oficina Juan Pablo
51986358,23982715,Ernie,Johnson,Thomas,1999-5-9,-12.85/-77.47,Ventas,Lima
47528602,23982715,Elie,Anderson,Davis,1995-1-23,-12.33/-77.83,Asistentes,Paita Terminal
18630349,07954692,Seneca,Anderson,Jackson,1993-11-9,-12.88/-77.02,Limpieza,Terrapuerto Trujillo
33593826,07954692,Juliann,White,Thomas,1979-11-21,-12.65/-77.17,Ventas,Talara
43459431,70305042,Roswell,Davis,Anderson,1989-2-28,-12.40/-77.50,Asistentes,Paita
18771260,26221449,Winifred,Moore,Martinez,1980-8-18,-12.85/-77.01,Asistentes,Máncora
82612652,26221449,Chrissy,Jackson,Wilson,1984-3-3,-12.74/-77.04,Conductores,Chiclayo
39926607,70305042,Ozell,Lee,Martin,1997-6-12,-12.59/-77.68,Ventas,Tumbes
49621225,23982715,Emma,Williams,Martin,1978-2-19,-12.90/-77.32,Ventas,Oficina Bolivar
42184234,70305042,Wendy,Brown,Rodriguez,1975-11-17,-12.59/-77.17,Conductores,Lima
59085299,70305042,Bluford,Miller,Brown,1980-10-10,-12.70/-77.50,Ventas,Paita
08753723,23982715,Kinsey,Thompson,Jones,1996-9-27,-12.14/-77.69,Conductores,Terrapuerto Trujillo
35973943,26221449,Gisselle,White,Martin,1995-6-4,-12.22/-77.62,Conductores,Los Organos
30197727,07954692,Caron,Jones,White,1999-7-5,-12.66/-77.26,Limpieza,Chimbote
95761183,70305042,Nonie,Rodriguez,White,1981-3-10,-12.43/-77.77,Limpieza,Oficina Bolivar
21976732,26221449,Alma,Martin,Garcia,1971-7-19,-12.37/-77.75,Ventas,Oficina Bolivar
55924283,23982715,Winford,Anderson,Martin,1984-3-28,-12.21/-77.63,Conductores,Paita Terminal
20466314,07954692,Abie,Wilson,Lee,1998-8-8,-12.32/-77.00,Conductores,Paita
53698911,70305042,Efrain,Miller,White,1989-12-13,-12.68/-77.97,Limpieza,Chiclayo
11280442,70305042,Mitzi,Moore,Martin,1971-3-24,-12.22/-77.33,Asistentes,Oficina Juan Pablo
24237096,07954692,Orval,Johnson,Davis,1991-10-3,-12.51/-77.56,Asistentes,Máncora
64528772,70305042,Dorotha,Anderson,Garcia,1974-10-7,-12.68/-77.96,Limpieza,Plaza Norte
33184252,70305042,Melbourne,Martin,Jones,1988-3-0,-12.11/-77.02,Conductores,Oficina Bolivar
39126114,07954692,Dickie,Garcia,Williams,1987-4-10,-12.37/-77.28,Ventas,Oficina Juan Pablo
93817129,70305042,Retha,Miller,Rodriguez,1984-4-19,-12.39/-77.00,Ventas,Máncora
62257917,26221449,Marlene,Martinez,Miller,1975-5-25,-12.36/-77.99,Limpieza,Plaza Norte
69758880,07954692,Jessenia,Davis,Martin,1986-7-24,-12.14/-77.78,Conductores,Chimbote
60728350,23982715,Gil,Jackson,Johnson,1983-4-25,-12.98/-77.79,Asistentes,Tumbes
74612240,23982715,Omari,Jones,Garcia,1987-5-12,-12.69/-77.47,Conductores,Paita Terminal
59660569,26221449,Florence,Thompson,Wilson,1971-4-8,-12.64/-77.80,Asistentes,Chimbote
61644523,07954692,Leann,Johnson,Thompson,1987-3-16,-12.43/-77.18,Conductores,Plaza Norte
94322983,70305042,Lenny,Thompson,Martin,1996-9-14,-12.42/-77.68,Limpieza,Piura Terminal
95928567,70305042,Shawna,Taylor,Johnson,1999-5-16,-12.22/-77.26,Asistentes,Chiclayo
12415883,23982715,Debrah,Rodriguez,Rodriguez,1976-4-9,-12.30/-77.74,Asistentes,Paita
14491619,07954692,Artis,Martinez,Jackson,1982-6-24,-12.84/-77.43,Ventas,Paita Terminal
09859905,70305042,Clemie,Brown,Wilson,1979-10-20,-12.00/-77.33,Ventas,Tumbes
47974557,07954692,Rashida,Lee,Martinez,1981-7-17,-12.96/-77.80,Asistentes,Chiclayo
17904128,26221449,Colten,Martin,Garcia,1999-2-28,-12.77/-77.40,Limpieza,Paita Terminal
37247059,07954692,Thalia,Wilson,Wilson,1992-7-13,-12.43/-77.73,Asistentes,Paita
19174045,70305042,Antonio,Anderson,Rodriguez,1990-9-17,-12.94/-77.01,Asistentes,Tumbes
29322897,70305042,Karla,Brown,Miller,1979-5-20,-12.78/-77.23,Asistentes,Sullana
52981573,70305042,Verona,Davis,Jones,1980-6-8,-12.24/-77.38,Asistentes,Tumbes
79712585,70305042,Belia,Garcia,White,1987-10-23,-12.05/-77.22,Asistentes,Chiclayo
11001442,26221449,Osbaldo,Martin,Jackson,1987-2-14,-12.78/-77.90,Conductores,Terrapuerto Trujillo
38805310,07954692,Arther,Rodriguez,Smith,1981-2-11,-12.33/-77.86,Conductores,Los Organos
43390260,26221449,Charls,Smith,Moore,1976-4-6,-12.69/-77.25,Conductores,Paita Terminal
08608037,70305042,Willodean,Davis,Anderson,1972-10-4,-12.33/-77.11,Conductores,Los Organos
18220116,07954692,Lacy,Martinez,Johnson,1986-11-4,-12.88/-77.10,Limpieza,Paita
11440773,70305042,Jamin,Garcia,Lee,1981-3-23,-12.36/-77.97,Limpieza,Chimbote
02802694,26221449,Hezekiah,White,Martin,1980-6-15,-12.16/-77.55,Asistentes,Sullana
95949578,23982715,Jerod,Davis,Wilson,1986-11-3,-12.77/-77.89,Asistentes,Paita Terminal
66164072,23982715,Glover,Garcia,Lee,1997-6-26,-12.01/-77.85,Asistentes,Oficina Bolivar
81022711,23982715,Buster,Thomas,Taylor,1983-2-28,-12.71/-77.14,Limpieza,Oficina Juan Pablo
51869195,07954692,Starr,Lee,Davis,1971-9-1,-12.64/-77.77,Limpieza,Piura Terminal
22056132,26221449,Kaila,Rodriguez,Martin,1989-10-27,-12.98/-77.96,Limpieza,Paita Terminal
06935594,23982715,Angelo,Lee,Martinez,1975-9-15,-12.00/-77.52,Asistentes,Piura Terminal
49635421,26221449,Hayes,Smith,Moore,1976-4-18,-12.49/-77.09,Limpieza,Piura Terminal
09820123,07954692,Corda,Thompson,Smith,1992-9-24,-12.46/-77.05,Asistentes,Chiclayo
18602741,23982715,Lutie,Williams,Miller,1988-5-10,-12.42/-77.68,Ventas,Máncora
49320165,26221449,Alvia,Garcia,Miller,1975-9-24,-12.75/-77.11,Limpieza,Talara
37175325,23982715,Nobie,Moore,Martin,1986-12-6,-12.50/-77.99,Asistentes,Los Organos
37073567,23982715,Maritza,Lee,Jackson,1992-1-7,-12.31/-77.35,Asistentes,Paita Terminal
77325677,23982715,Wheeler,Martinez,Taylor,1978-7-6,-12.27/-77.60,Conductores,Sullana
59331497,26221449,Sheron,Williams,Martin,1987-4-25,-12.71/-77.06,Ventas,Oficina Juan Pablo
98971814,07954692,Penni,Williams,Jones,1991-9-9,-12.37/-77.82,Conductores,Terrapuerto Trujillo
07197463,70305042,Hector,Williams,Rodriguez,1983-10-22,-12.63/-77.65,Conductores,Talara
95333288,26221449,Georgette,Johnson,Taylor,1970-7-13,-12.72/-77.00,Limpieza,Terrapuerto Trujillo
58087562,23982715,Iyana,Thompson,White,1981-3-4,-12.04/-77.24,Asistentes,Plaza Norte
52956129,07954692,Jackson,White,Martin,1999-11-23,-12.39/-77.52,Asistentes,Chimbote
44596113,26221449,Zaria,Johnson,Smith,1981-2-9,-12.26/-77.13,Asistentes,Paita Terminal
75841773,26221449,Toivo,Jones,Martinez,1999-5-22,-12.80/-77.17,Asistentes,Piura Terminal
23855698,07954692,Lidia,Wilson,Miller,1987-8-0,-12.93/-77.22,Limpieza,Máncora
04720720,23982715,Nana,Jackson,Miller,1992-4-25,-12.88/-77.91,Ventas,Oficina Bolivar
05270584,70305042,Clarice,Jones,Anderson,1971-8-3,-12.15/-77.00,Limpieza,Oficina Bolivar
80315109,07954692,Chadd,Smith,Taylor,1972-5-11,-12.82/-77.01,Asistentes,Talara
70482924,26221449,Janyce,Jones,Jones,1979-7-6,-12.31/-77.31,Conductores,Máncora
38612025,23982715,Easter,Thompson,Jackson,1970-2-2,-12.38/-77.25,Asistentes,Oficina Bolivar
83661914,70305042,Marybelle,Rodriguez,Miller,1990-9-21,-12.93/-77.55,Conductores,Máncora
44030096,26221449,Seamus,Miller,Anderson,1993-7-26,-12.59/-77.03,Ventas,Tumbes
88934341,26221449,Ceasar,Davis,Lee,1995-6-0,-12.50/-77.90,Limpieza,Oficina Bolivar
88802755,23982715,Ben,White,Garcia,1978-10-13,-12.13/-77.77,Conductores,Terrapuerto Trujillo
72243305,23982715,Orion,Jones,Wilson,1981-9-2,-12.63/-77.17,Limpieza,Plaza Norte
77943252,70305042,Tamia,Wilson,Wilson,1978-1-8,-12.95/-77.79,Ventas,Chiclayo
27788067,07954692,Cortney,Lee,White,1981-4-24,-12.47/-77.51,Conductores,Paita
59315805,70305042,Jess,Thomas,Lee,1979-10-10,-12.38/-77.48,Ventas,Los Organos
69356290,70305042,Tiffanie,Davis,Williams,1994-8-7,-12.35/-77.67,Conductores,Chiclayo
39287235,70305042,Zola,Martin,Thompson,1994-4-9,-12.39/-77.15,Conductores,Plaza Norte
98995643,70305042,Libbie,Martin,Thompson,1978-8-13,-12.28/-77.23,Asistentes,Máncora
87631886,26221449,Bayard,Taylor,Brown,1970-9-20,-12.71/-77.70,Ventas,Los Organos
10561307,07954692,Shea,Wilson,Lee,1995-2-19,-12.08/-77.73,Conductores,Sullana
12736808,26221449,Rob,Anderson,Thomas,1999-12-1,-12.68/-77.06,Conductores,Oficina Bolivar
02990923,23982715,Chancey,Johnson,Smith,1999-8-0,-12.12/-77.37,Conductores,Sullana
87717773,70305042,Ever,Moore,Miller,1988-2-14,-12.59/-77.17,Limpieza,Oficina Juan Pablo
43772009,07954692,Hallie,Williams,Miller,1983-10-6,-12.86/-77.33,Conductores,Lima
61049018,26221449,Holland,Williams,Martin,1978-2-27,-12.97/-77.04,Limpieza,Oficina Juan Pablo
28636219,26221449,Jethro,Jones,Johnson,1996-9-2,-12.90/-77.14,Ventas,Plaza Norte
64938734,26221449,Sybilla,Garcia,Miller,1993-7-1,-12.06/-77.95,Ventas,Paita Terminal
72154378,23982715,Jerrad,Thomas,Wilson,1982-8-6,-12.28/-77.16,Asistentes,Plaza Norte
76011639,70305042,Tatsuo,Garcia,Martin,1985-7-1,-12.32/-77.90,Asistentes,Paita Terminal
63183921,70305042,Brogan,Williams,Martinez,1989-11-24,-12.22/-77.56,Limpieza,Oficina Juan Pablo
17174324,70305042,Joselin,Martin,Smith,1989-12-3,-12.29/-77.32,Conductores,Máncora
63362780,07954692,Aaron,Johnson,Rodriguez,1975-3-2,-12.25/-77.73,Ventas,Plaza Norte
31734977,23982715,Alexzander,Moore,Moore,1980-11-25,-12.97/-77.76,Asistentes,Tumbes
18817560,23982715,Genevieve,Martin,Wilson,1980-2-26,-12.25/-77.39,Asistentes,Paita Terminal
44691500,70305042,Yajaira,Martinez,Johnson,1975-4-6,-12.77/-77.57,Ventas,Tumbes
10490011,07954692,Geno,Williams,White,1997-1-9,-12.08/-77.87,Limpieza,Lima
03996885,23982715,Theta,Davis,Lee,1985-1-4,-12.06/-77.76,Limpieza,Oficina Bolivar
19894913,23982715,Della,Brown,Thompson,1989-7-3,-12.71/-77.97,Conductores,Lima
74070698,07954692,Cornie,Martin,Martinez,1978-1-10,-12.09/-77.18,Ventas,Piura Terminal
61970249,26221449,Dellar,Jackson,Williams,1971-7-8,-12.41/-77.28,Asistentes,Paita
71331351,23982715,Norwood,Davis,Brown,1982-6-0,-12.39/-77.57,Limpieza,Oficina Bolivar
45360418,70305042,Jaron,Jones,Martin,1983-4-20,-12.08/-77.32,Asistentes,Piura Terminal
47352291,70305042,Deonte,Taylor,Moore,1994-8-25,-12.92/-77.30,Ventas,Los Organos
16205000,07954692,Gerda,Thomas,Davis,1978-1-10,-12.85/-77.66,Ventas,Los Organos
03007297,07954692,Buelah,Moore,Thomas,1999-2-5,-12.39/-77.18,Conductores,Oficina Bolivar
83437113,26221449,Winton,Anderson,Lee,1978-5-14,-12.58/-77.05,Conductores,Lima
10417547,23982715,Melissa,Lee,Anderson,1995-7-13,-12.10/-77.31,Conductores,Tumbes
75938014,70305042,Eleonora,Anderson,Lee,1975-2-7,-12.36/-77.29,Asistentes,Paita
16565798,26221449,Jade,Martin,Miller,1979-6-7,-12.05/-77.69,Asistentes,Chimbote
15871523,23982715,Risa,Martin,Johnson,1971-1-17,-12.89/-77.85,Ventas,Chimbote
46767288,07954692,Brent,Martin,Johnson,1979-4-8,-12.36/-77.04,Conductores,Paita Terminal
