Num_Ticket, Fecha, Hora, Subtotal, Total, ClienteDNI
42950,2015-11-27,16:49:9,258.000000,304.440000,70019164
42952,2012-7-17,4:30:37,362.000000,427.160000,70028497
42954,2015-4-11,12:25:4,355.000000,418.900000,70003713
42956,2012-11-21,1:11:22,277.000000,326.860000,70034054
42958,2015-6-22,7:19:2,163.000000,192.340000,70038442
42960,2016-10-24,14:7:30,167.000000,197.060000,70004459
42962,2015-9-14,21:47:5,101.000000,119.180000,70007873
42964,2012-1-26,19:26:37,211.000000,248.980000,70017158
42966,2016-7-4,13:51:8,283.000000,333.940000,70031657
42968,2014-7-4,5:20:18,148.000000,174.640000,70002163
42970,2016-10-14,9:5:5,102.000000,120.360000,70033758
42972,2012-10-2,17:25:49,239.000000,282.020000,70013390
42974,2017-11-4,16:9:21,310.000000,365.800000,70020218
42976,2016-4-10,12:46:11,241.000000,284.380000,70002935
42978,2015-8-19,2:16:25,190.000000,224.200000,70025440
42980,2017-3-12,21:51:51,380.000000,448.400000,70005782
42982,2012-5-8,15:14:59,241.000000,284.380000,70012336
42984,2013-6-25,1:33:16,359.000000,423.620000,70029283
42986,2014-12-17,11:19:9,254.000000,299.720000,70012168
42988,2013-5-19,2:58:41,312.000000,368.160000,70020065
42990,2012-10-7,9:49:57,148.000000,174.640000,70017020
42992,2013-3-0,21:36:11,119.000000,140.420000,70008322
42994,2014-9-11,24:0:12,121.000000,142.780000,70011375
42996,2017-10-16,9:1:38,360.000000,424.800000,70032682
42998,2013-3-11,18:23:40,249.000000,293.820000,70039120
43000,2011-7-2,8:12:53,336.000000,396.480000,70004329
43002,2016-5-20,23:48:57,161.000000,189.980000,70011655
43004,2015-10-20,3:35:59,138.000000,162.840000,70030631
43006,2017-3-10,3:28:28,348.000000,410.640000,70035751
43008,2016-1-8,13:30:49,254.000000,299.720000,70020687
43010,2011-8-10,15:11:23,300.000000,354.000000,70038101
43012,2014-6-14,17:6:40,192.000000,226.560000,70017005
43014,2011-11-23,5:1:10,258.000000,304.440000,70002189
43016,2015-11-20,9:10:5,386.000000,455.480000,70003742
43018,2014-9-20,20:56:7,190.000000,224.200000,70036216
43020,2016-2-5,9:22:51,244.000000,287.920000,70013899
43022,2016-6-21,11:39:10,360.000000,424.800000,70017841
43024,2011-7-6,6:44:54,219.000000,258.420000,70028332
43026,2016-2-14,3:26:19,306.000000,361.080000,70018619
43028,2012-2-25,8:31:13,285.000000,336.300000,70028463
43030,2012-8-27,6:36:22,253.000000,298.540000,70024377
43032,2015-8-24,1:41:40,186.000000,219.480000,70011048
43034,2014-6-5,9:34:20,312.000000,368.160000,70004065
43036,2016-11-15,24:12:14,308.000000,363.440000,70003608
43038,2013-11-3,19:21:36,339.000000,400.020000,70028634
43040,2014-4-3,14:10:58,250.000000,295.000000,70016576
43042,2014-2-4,12:42:16,309.000000,364.620000,70018048
43044,2011-8-16,4:57:9,116.000000,136.880000,70010495
43046,2012-7-1,10:32:44,121.000000,142.780000,70028657
43048,2012-8-8,17:58:44,202.000000,238.360000,70004707
43050,2015-6-2,10:7:43,219.000000,258.420000,70032221
43052,2016-1-28,2:35:42,324.000000,382.320000,70002726
43054,2011-6-15,13:27:34,359.000000,423.620000,70002864
43056,2014-2-19,21:32:54,318.000000,375.240000,70029634
43058,2014-5-7,5:33:14,337.000000,397.660000,70006165
43060,2014-3-1,10:42:6,380.000000,448.400000,70036090
43062,2012-11-17,13:19:43,177.000000,208.860000,70037224
43064,2014-1-2,1:37:47,193.000000,227.740000,70030330
43066,2015-1-4,16:40:15,249.000000,293.820000,70010901
43068,2012-8-19,20:49:30,368.000000,434.240000,70027706
43070,2014-5-10,22:30:42,357.000000,421.260000,70007250
43072,2013-3-27,8:50:29,348.000000,410.640000,70002638
43074,2017-12-19,1:24:13,301.000000,355.180000,70025599
43076,2017-8-5,14:14:54,177.000000,208.860000,70025330
43078,2017-9-5,11:16:20,102.000000,120.360000,70029493
43080,2017-1-2,10:2:28,149.000000,175.820000,70015135
43082,2015-9-25,19:20:4,170.000000,200.600000,70038787
43084,2012-7-22,14:41:32,359.000000,423.620000,70032008
43086,2016-3-19,2:14:44,104.000000,122.720000,70030109
43088,2014-5-12,10:4:9,317.000000,374.060000,70012614
43090,2013-11-16,17:19:42,379.000000,447.220000,70011823
43092,2016-4-19,1:37:7,371.000000,437.780000,70006015
43094,2015-6-15,19:32:7,331.000000,390.580000,70030585
43096,2012-1-14,2:16:9,238.000000,280.840000,70039978
43098,2014-3-15,19:24:10,212.000000,250.160000,70025752
43100,2016-4-2,5:54:6,285.000000,336.300000,70008097
43102,2012-5-11,16:34:42,209.000000,246.620000,70034382
43104,2011-3-0,20:2:36,145.000000,171.100000,70039247
43106,2011-1-18,4:26:22,132.000000,155.760000,70002178
43108,2012-2-27,5:4:18,297.000000,350.460000,70005198
43110,2012-9-9,24:53:22,344.000000,405.920000,70029755
43112,2015-8-14,19:57:9,145.000000,171.100000,70011122
43114,2016-7-26,3:18:9,371.000000,437.780000,70029244
43116,2015-10-17,4:51:20,250.000000,295.000000,70003463
43118,2012-12-22,11:12:46,160.000000,188.800000,70032249
43120,2012-2-23,19:20:16,305.000000,359.900000,70022826
43122,2012-6-2,22:23:0,289.000000,341.020000,70023847
43124,2014-5-11,8:53:10,302.000000,356.360000,70039218
43126,2012-12-27,21:50:32,118.000000,139.240000,70023650
43128,2012-11-7,19:36:59,295.000000,348.100000,70036871
43130,2014-6-22,20:34:50,390.000000,460.200000,70030843
43132,2014-9-27,5:0:22,125.000000,147.500000,70000329
43134,2016-1-21,21:51:30,342.000000,403.560000,70002374
43136,2015-10-9,11:31:44,203.000000,239.540000,70039384
43138,2015-10-2,8:2:40,190.000000,224.200000,70006201
43140,2011-7-3,5:15:17,319.000000,376.420000,70010791
43142,2013-10-3,1:57:53,244.000000,287.920000,70019522
43144,2017-1-4,20:57:21,397.000000,468.460000,70028477
43146,2015-10-17,21:6:20,340.000000,401.200000,70007024
43148,2014-8-16,20:2:36,265.000000,312.700000,70026415
43150,2015-12-18,2:8:16,290.000000,342.200000,70035482
43152,2015-6-9,9:42:37,271.000000,319.780000,70023010
43154,2015-8-13,22:53:52,293.000000,345.740000,70006539
43156,2012-10-21,1:41:52,120.000000,141.600000,70006640
43158,2014-8-23,24:6:44,160.000000,188.800000,70001262
43160,2013-1-1,5:10:4,254.000000,299.720000,70032717
43162,2013-6-7,2:4:15,160.000000,188.800000,70021852
43164,2016-12-23,19:20:41,133.000000,156.940000,70021895
43166,2016-11-14,16:5:28,284.000000,335.120000,70039074
43168,2015-3-12,12:43:11,107.000000,126.260000,70037206
43170,2014-9-4,7:17:37,152.000000,179.360000,70037312
43172,2012-1-2,10:47:3,144.000000,169.920000,70024967
43174,2012-9-21,7:54:53,233.000000,274.940000,70014064
43176,2013-11-12,8:0:56,339.000000,400.020000,70018369
43178,2011-11-5,17:18:36,345.000000,407.100000,70020560
43180,2015-3-8,19:50:41,144.000000,169.920000,70026283
43182,2016-9-0,2:40:29,234.000000,276.120000,70019719
43184,2012-12-12,2:9:34,302.000000,356.360000,70023406
43186,2016-1-16,9:35:45,294.000000,346.920000,70032833
43188,2014-1-13,10:30:13,274.000000,323.320000,70011869
43190,2013-5-22,23:24:50,231.000000,272.580000,70026242
43192,2014-4-26,10:50:38,285.000000,336.300000,70030944
43194,2012-3-28,6:51:2,319.000000,376.420000,70030636
43196,2011-2-12,14:53:11,296.000000,349.280000,70030545
43198,2016-11-10,17:6:44,367.000000,433.060000,70031338
43200,2017-7-19,13:57:18,389.000000,459.020000,70018379
43202,2014-2-0,2:31:32,306.000000,361.080000,70030471
43204,2014-11-14,24:47:40,264.000000,311.520000,70015047
43206,2016-5-9,8:18:4,320.000000,377.600000,70000268
43208,2016-12-27,11:58:39,278.000000,328.040000,70008467
43210,2012-11-11,14:27:27,391.000000,461.380000,70033853
43212,2011-7-0,24:17:13,385.000000,454.300000,70033171
43214,2016-11-13,15:26:37,133.000000,156.940000,70029201
43216,2015-10-8,18:44:1,253.000000,298.540000,70010984
43218,2017-4-1,15:29:22,329.000000,388.220000,70033384
43220,2013-4-4,3:49:54,227.000000,267.860000,70005331
43222,2015-2-2,3:27:3,260.000000,306.800000,70008384
43224,2015-5-16,7:37:30,243.000000,286.740000,70036003
43226,2012-4-7,20:34:48,222.000000,261.960000,70017941
43228,2011-10-5,6:40:51,266.000000,313.880000,70018603
43230,2015-8-2,3:21:28,251.000000,296.180000,70016979
43232,2015-10-21,9:13:26,328.000000,387.040000,70013711
43234,2015-8-22,1:34:49,249.000000,293.820000,70009305
43236,2014-12-28,5:25:4,276.000000,325.680000,70015851
43238,2011-2-26,20:32:27,216.000000,254.880000,70016032
43240,2013-3-16,12:35:26,212.000000,250.160000,70004887
43242,2014-8-12,20:42:15,104.000000,122.720000,70001817
43244,2014-12-3,23:47:18,122.000000,143.960000,70032320
43246,2016-7-7,21:31:9,197.000000,232.460000,70002026
43248,2017-5-2,9:54:41,159.000000,187.620000,70007353
43250,2015-8-3,16:31:1,109.000000,128.620000,70011219
43252,2011-3-5,16:26:22,372.000000,438.960000,70024711
43254,2012-6-2,22:27:17,366.000000,431.880000,70039299
43256,2015-7-17,21:38:46,299.000000,352.820000,70027935
43258,2012-6-18,6:4:45,318.000000,375.240000,70026952
43260,2014-1-19,6:50:33,387.000000,456.660000,70004030
43262,2015-1-23,20:54:13,182.000000,214.760000,70032126
43264,2013-9-16,13:38:12,330.000000,389.400000,70005289
43266,2011-2-14,8:46:32,117.000000,138.060000,70021594
43268,2017-1-6,8:12:10,315.000000,371.700000,70016331
43270,2013-1-22,3:53:3,108.000000,127.440000,70020843
43272,2012-2-19,1:22:0,104.000000,122.720000,70028141
43274,2011-5-3,16:29:1,253.000000,298.540000,70030316
43276,2014-11-7,16:26:58,280.000000,330.400000,70000402
43278,2016-3-14,18:43:25,360.000000,424.800000,70029654
43280,2014-9-16,16:25:15,355.000000,418.900000,70004511
43282,2012-8-20,7:28:40,373.000000,440.140000,70011053
43284,2012-3-25,14:16:5,335.000000,395.300000,70023843
43286,2012-9-22,15:35:5,302.000000,356.360000,70032468
43288,2016-12-10,8:55:46,221.000000,260.780000,70039173
43290,2016-3-7,9:26:0,372.000000,438.960000,70037122
43292,2016-4-4,17:21:43,260.000000,306.800000,70014877
43294,2016-6-3,23:14:4,110.000000,129.800000,70038126
43296,2014-1-25,12:24:51,317.000000,374.060000,70032766
43298,2011-7-12,3:32:24,177.000000,208.860000,70009090
43300,2015-12-0,24:18:52,248.000000,292.640000,70032302
43302,2016-4-10,21:36:8,233.000000,274.940000,70038366
43304,2013-11-24,16:27:23,294.000000,346.920000,70011002
43306,2012-3-26,2:32:46,343.000000,404.740000,70023095
43308,2012-5-18,14:51:55,380.000000,448.400000,70026726
43310,2014-1-2,21:31:32,252.000000,297.360000,70037685
43312,2012-9-4,5:43:50,174.000000,205.320000,70035310
43314,2014-9-13,5:2:45,131.000000,154.580000,70034874
43316,2015-6-21,23:1:32,239.000000,282.020000,70028812
43318,2011-1-20,16:28:45,357.000000,421.260000,70031493
43320,2014-5-3,4:36:0,390.000000,460.200000,70002974
43322,2016-1-3,6:36:13,270.000000,318.600000,70032150
43324,2012-2-5,13:30:13,197.000000,232.460000,70002467
43326,2017-12-6,17:15:16,394.000000,464.920000,70021342
43328,2012-1-19,6:16:27,187.000000,220.660000,70036954
43330,2015-2-10,7:17:48,213.000000,251.340000,70021262
43332,2012-4-0,23:28:31,325.000000,383.500000,70017057
43334,2017-3-26,4:5:15,311.000000,366.980000,70023548
43336,2014-1-0,10:52:48,295.000000,348.100000,70029868
43338,2013-3-4,10:19:44,244.000000,287.920000,70005051
43340,2011-8-6,3:59:29,393.000000,463.740000,70035980
43342,2017-5-9,21:22:10,125.000000,147.500000,70019905
43344,2013-5-24,7:8:40,120.000000,141.600000,70005134
43346,2016-4-20,16:34:52,128.000000,151.040000,70000381
43348,2012-5-5,12:23:14,323.000000,381.140000,70012478
43350,2017-6-7,11:49:26,376.000000,443.680000,70022958
43352,2013-8-16,20:15:39,352.000000,415.360000,70027246
43354,2017-6-2,5:9:7,399.000000,470.820000,70031892
43356,2017-8-10,13:27:20,374.000000,441.320000,70028461
43358,2017-4-11,15:20:57,183.000000,215.940000,70000736
43360,2013-2-3,23:12:13,144.000000,169.920000,70039599
43362,2011-10-7,2:2:34,141.000000,166.380000,70023414
43364,2017-6-24,4:53:38,151.000000,178.180000,70008080
43366,2015-5-23,8:11:3,221.000000,260.780000,70027591
43368,2017-11-26,9:27:33,326.000000,384.680000,70004538
43370,2012-11-12,12:7:50,364.000000,429.520000,70027539
43372,2011-1-15,6:22:5,144.000000,169.920000,70010578
43374,2016-9-5,1:16:27,191.000000,225.380000,70013187
43376,2013-9-13,17:46:52,177.000000,208.860000,70025826
43378,2012-6-16,8:27:36,306.000000,361.080000,70039108
43380,2017-7-17,16:47:37,382.000000,450.760000,70018200
43382,2015-1-25,14:20:16,143.000000,168.740000,70007810
43384,2013-3-16,7:10:49,141.000000,166.380000,70000131
43386,2013-12-12,11:44:1,249.000000,293.820000,70010120
43388,2015-6-17,18:28:38,295.000000,348.100000,70036578
43390,2017-1-7,21:0:16,252.000000,297.360000,70033607
43392,2015-11-22,23:0:33,302.000000,356.360000,70037000
43394,2015-5-20,23:55:50,151.000000,178.180000,70012630
43396,2011-9-18,24:38:43,181.000000,213.580000,70032579
43398,2012-9-9,24:20:13,181.000000,213.580000,70010117
43400,2012-8-5,1:57:16,330.000000,389.400000,70025243
43402,2013-11-21,1:7:51,321.000000,378.780000,70012242
43404,2014-3-0,17:10:34,289.000000,341.020000,70008540
43406,2015-4-5,16:47:30,263.000000,310.340000,70034720
43408,2014-3-6,2:14:3,360.000000,424.800000,70015215
43410,2013-3-10,7:4:53,144.000000,169.920000,70011944
43412,2015-11-23,23:28:58,304.000000,358.720000,70022708
43414,2012-4-14,8:22:11,142.000000,167.560000,70002784
43416,2016-12-18,15:41:1,345.000000,407.100000,70036580
43418,2011-8-17,20:37:59,152.000000,179.360000,70017052
43420,2016-6-24,11:8:37,127.000000,149.860000,70032255
43422,2014-2-18,13:8:7,291.000000,343.380000,70021460
43424,2014-9-19,7:59:24,118.000000,139.240000,70028229
43426,2011-9-25,21:56:28,367.000000,433.060000,70014351
43428,2011-8-1,24:0:7,205.000000,241.900000,70026550
43430,2014-3-10,9:31:37,136.000000,160.480000,70032271
43432,2011-1-16,13:24:53,238.000000,280.840000,70037008
43434,2011-8-3,20:19:56,244.000000,287.920000,70029019
43436,2013-4-0,15:58:49,336.000000,396.480000,70027115
43438,2013-2-27,3:7:51,300.000000,354.000000,70038304
43440,2013-3-28,1:38:9,223.000000,263.140000,70019276
43442,2014-1-11,6:11:18,106.000000,125.080000,70013827
43444,2013-1-21,6:31:46,127.000000,149.860000,70005206
43446,2015-8-25,18:49:3,394.000000,464.920000,70001624
43448,2017-12-25,8:37:35,256.000000,302.080000,70030753
43450,2014-12-1,5:15:3,173.000000,204.140000,70030574
43452,2014-2-0,23:49:58,376.000000,443.680000,70007943
43454,2011-5-3,13:39:33,197.000000,232.460000,70016181
43456,2016-6-17,19:57:17,212.000000,250.160000,70025164
43458,2016-6-28,13:40:34,197.000000,232.460000,70025543
43460,2017-9-6,8:10:22,172.000000,202.960000,70021837
43462,2012-6-3,14:1:12,137.000000,161.660000,70013065
43464,2016-6-24,15:26:1,178.000000,210.040000,70003324
43466,2014-1-7,12:17:50,304.000000,358.720000,70019296
43468,2013-12-9,2:7:44,339.000000,400.020000,70005846
43470,2011-1-0,9:53:1,113.000000,133.340000,70036956
43472,2016-10-8,22:2:28,249.000000,293.820000,70028270
43474,2013-4-26,19:27:44,374.000000,441.320000,70015838
43476,2016-6-3,10:20:25,161.000000,189.980000,70002076
43478,2011-3-4,17:38:29,370.000000,436.600000,70038159
43480,2011-5-25,15:2:10,198.000000,233.640000,70006650
43482,2017-4-25,5:42:17,394.000000,464.920000,70031829
43484,2017-11-2,12:20:29,334.000000,394.120000,70005492
43486,2016-1-15,17:2:0,130.000000,153.400000,70003125
43488,2012-9-8,1:16:48,218.000000,257.240000,70023800
43490,2017-7-1,6:9:7,236.000000,278.480000,70017852
43492,2016-2-24,20:23:44,293.000000,345.740000,70016264
43494,2012-7-8,11:31:16,236.000000,278.480000,70018645
43496,2011-7-19,16:2:50,378.000000,446.040000,70035178
43498,2017-8-20,22:1:21,248.000000,292.640000,70026203
43500,2012-3-5,4:27:37,301.000000,355.180000,70037085
43502,2011-11-26,18:45:18,374.000000,441.320000,70037341
43504,2012-8-10,6:14:33,363.000000,428.340000,70037795
43506,2011-9-7,7:15:19,261.000000,307.980000,70019980
43508,2011-4-17,3:46:2,199.000000,234.820000,70034502
43510,2017-7-12,19:20:48,219.000000,258.420000,70002218
43512,2012-4-20,17:23:5,199.000000,234.820000,70033068
43514,2011-3-0,13:46:37,217.000000,256.060000,70028986
43516,2015-7-8,16:37:54,157.000000,185.260000,70026035
43518,2017-11-13,18:20:21,169.000000,199.420000,70017935
43520,2016-4-10,3:7:30,255.000000,300.900000,70027340
43522,2017-7-8,2:20:59,136.000000,160.480000,70022186
43524,2016-2-0,16:59:45,199.000000,234.820000,70013964
43526,2012-12-13,6:37:52,233.000000,274.940000,70008172
43528,2013-3-8,20:5:29,151.000000,178.180000,70035572
43530,2017-10-14,22:15:34,185.000000,218.300000,70005327
43532,2012-11-28,4:15:27,344.000000,405.920000,70034811
43534,2013-12-4,17:50:43,375.000000,442.500000,70007567
43536,2013-2-8,11:27:16,317.000000,374.060000,70032020
43538,2014-6-19,9:26:29,103.000000,121.540000,70033650
43540,2011-10-23,24:56:2,361.000000,425.980000,70004133
43542,2015-7-2,5:5:18,221.000000,260.780000,70032565
43544,2014-1-26,21:49:14,190.000000,224.200000,70016544
43546,2016-11-12,6:32:25,274.000000,323.320000,70035128
43548,2013-2-28,23:46:24,298.000000,351.640000,70026208
43550,2013-10-8,1:8:38,156.000000,184.080000,70022250
43552,2013-6-10,18:21:1,287.000000,338.660000,70020485
43554,2015-6-10,15:55:11,308.000000,363.440000,70026086
43556,2011-8-8,17:24:18,314.000000,370.520000,70022531
43558,2013-3-22,1:40:29,167.000000,197.060000,70026701
43560,2016-2-26,1:46:53,266.000000,313.880000,70029440
43562,2013-6-22,13:10:10,354.000000,417.720000,70001064
43564,2011-7-12,10:53:25,143.000000,168.740000,70006057
43566,2016-2-15,15:7:11,192.000000,226.560000,70019700
43568,2015-4-8,15:32:27,353.000000,416.540000,70016669
43570,2011-3-17,22:47:17,120.000000,141.600000,70019114
43572,2011-2-11,21:55:47,232.000000,273.760000,70029212
43574,2013-6-9,5:58:49,393.000000,463.740000,70037914
43576,2017-8-6,22:26:37,337.000000,397.660000,70022492
43578,2011-4-27,2:18:0,169.000000,199.420000,70015455
43580,2016-12-28,8:48:47,194.000000,228.920000,70036137
43582,2011-9-27,22:53:16,218.000000,257.240000,70010362
43584,2016-6-23,21:28:42,359.000000,423.620000,70024255
43586,2014-6-27,19:21:36,316.000000,372.880000,70005427
43588,2015-1-26,20:59:28,227.000000,267.860000,70026046
43590,2014-8-20,20:51:15,244.000000,287.920000,70028398
43592,2017-9-4,6:6:28,282.000000,332.760000,70021958
43594,2014-2-9,23:19:21,157.000000,185.260000,70015932
43596,2011-10-27,5:45:3,183.000000,215.940000,70030699
43598,2013-12-6,5:58:15,191.000000,225.380000,70003938
43600,2016-1-6,14:0:26,326.000000,384.680000,70016854
43602,2016-7-0,8:11:41,334.000000,394.120000,70029316
43604,2017-6-11,10:50:54,389.000000,459.020000,70035552
43606,2012-2-10,13:17:3,359.000000,423.620000,70031099
43608,2017-5-18,18:56:49,295.000000,348.100000,70019417
43610,2015-7-26,23:28:3,316.000000,372.880000,70038769
43612,2013-6-1,7:39:54,320.000000,377.600000,70001318
43614,2011-4-5,12:21:49,332.000000,391.760000,70009414
43616,2015-4-15,18:43:45,254.000000,299.720000,70022387
43618,2015-11-1,4:44:29,184.000000,217.120000,70003646
43620,2016-2-26,12:23:44,258.000000,304.440000,70009013
43622,2017-6-8,5:37:15,104.000000,122.720000,70029685
43624,2016-8-1,1:10:36,293.000000,345.740000,70023374
43626,2015-11-25,10:8:18,147.000000,173.460000,70025699
43628,2013-1-3,21:42:57,141.000000,166.380000,70020643
43630,2013-1-6,23:33:59,106.000000,125.080000,70001546
43632,2013-3-16,13:10:8,376.000000,443.680000,70019275
43634,2014-5-22,23:38:6,296.000000,349.280000,70029446
43636,2017-8-4,24:24:16,233.000000,274.940000,70005128
43638,2013-8-9,15:7:3,334.000000,394.120000,70034987
43640,2011-1-25,4:15:43,144.000000,169.920000,70007309
43642,2011-8-7,19:48:29,136.000000,160.480000,70029225
43644,2011-5-18,1:0:49,225.000000,265.500000,70034445
43646,2012-4-9,3:34:22,185.000000,218.300000,70009122
43648,2017-5-20,12:53:7,150.000000,177.000000,70024220
43650,2016-4-11,12:10:17,198.000000,233.640000,70016128
43652,2017-6-19,12:58:1,330.000000,389.400000,70004147
43654,2015-4-6,4:18:6,308.000000,363.440000,70016536
43656,2011-6-8,9:21:18,305.000000,359.900000,70007500
43658,2014-8-2,19:14:58,347.000000,409.460000,70038342
43660,2014-10-24,17:3:7,288.000000,339.840000,70010855
43662,2016-8-11,4:14:43,149.000000,175.820000,70030827
43664,2013-11-7,7:3:9,367.000000,433.060000,70023125
43666,2012-3-14,6:49:15,353.000000,416.540000,70000715
43668,2014-4-15,24:49:21,188.000000,221.840000,70014025
43670,2012-4-7,5:27:37,292.000000,344.560000,70029405
43672,2015-12-25,3:21:6,355.000000,418.900000,70004562
43674,2012-1-24,20:30:24,259.000000,305.620000,70035100
43676,2016-5-27,11:32:15,136.000000,160.480000,70020841
43678,2012-2-14,11:32:57,186.000000,219.480000,70007461
43680,2017-3-25,8:53:41,387.000000,456.660000,70011523
43682,2014-10-1,13:13:22,206.000000,243.080000,70004562
43684,2015-1-1,20:44:54,170.000000,200.600000,70020497
43686,2015-6-18,20:42:21,290.000000,342.200000,70001649
43688,2017-10-20,15:11:6,147.000000,173.460000,70035544
43690,2013-10-5,21:10:2,356.000000,420.080000,70014047
43692,2011-1-25,14:36:58,393.000000,463.740000,70017284
43694,2012-9-15,10:53:29,263.000000,310.340000,70002346
43696,2013-10-0,19:18:33,191.000000,225.380000,70006056
43698,2014-1-10,1:22:18,113.000000,133.340000,70034674
43700,2012-9-11,5:45:40,198.000000,233.640000,70016121
43702,2013-10-20,15:29:34,396.000000,467.280000,70029129
43704,2017-5-26,17:1:33,287.000000,338.660000,70003564
43706,2012-3-27,2:15:33,152.000000,179.360000,70026280
43708,2017-6-2,19:14:53,313.000000,369.340000,70009833
43710,2016-12-2,12:56:4,131.000000,154.580000,70022336
43712,2017-7-0,15:38:24,218.000000,257.240000,70027423
43714,2016-7-10,4:45:50,364.000000,429.520000,70022188
43716,2016-9-20,22:26:21,106.000000,125.080000,70024611
43718,2011-4-12,1:42:23,307.000000,362.260000,70007713
43720,2013-4-11,22:49:41,345.000000,407.100000,70022291
43722,2014-4-19,17:58:58,381.000000,449.580000,70039587
43724,2016-9-4,18:28:19,260.000000,306.800000,70027481
43726,2015-3-20,11:9:26,209.000000,246.620000,70015392
43728,2013-3-1,24:34:15,276.000000,325.680000,70024419
43730,2016-10-7,2:52:43,141.000000,166.380000,70019876
43732,2015-6-11,8:1:17,308.000000,363.440000,70008884
43734,2014-5-26,16:10:8,255.000000,300.900000,70038931
43736,2013-6-7,18:12:4,291.000000,343.380000,70011072
43738,2013-6-7,5:18:1,264.000000,311.520000,70014590
43740,2014-6-5,9:23:53,222.000000,261.960000,70005624
43742,2014-5-12,20:0:30,379.000000,447.220000,70023074
43744,2012-3-25,23:36:23,359.000000,423.620000,70010585
43746,2016-5-20,6:49:34,195.000000,230.100000,70039803
43748,2012-10-9,19:3:1,326.000000,384.680000,70024189
43750,2013-3-2,1:46:26,217.000000,256.060000,70001152
43752,2012-12-8,19:30:50,233.000000,274.940000,70005971
43754,2013-5-20,7:36:54,120.000000,141.600000,70016650
43756,2013-12-6,20:36:16,230.000000,271.400000,70008994
43758,2017-6-22,2:32:49,116.000000,136.880000,70030000
43760,2013-6-11,14:17:49,191.000000,225.380000,70033331
43762,2015-8-7,13:27:45,311.000000,366.980000,70002669
43764,2011-7-24,23:9:13,182.000000,214.760000,70037707
43766,2013-11-4,5:15:9,339.000000,400.020000,70010602
43768,2014-11-22,21:39:42,251.000000,296.180000,70038167
43770,2013-10-6,20:32:27,172.000000,202.960000,70008321
43772,2015-9-7,23:26:47,101.000000,119.180000,70037632
43774,2017-2-20,12:59:6,175.000000,206.500000,70011047
43776,2013-8-19,10:5:38,240.000000,283.200000,70025273
43778,2014-6-5,15:42:33,221.000000,260.780000,70023491
43780,2011-11-17,18:42:58,205.000000,241.900000,70039529
43782,2012-8-28,18:20:20,298.000000,351.640000,70014723
43784,2017-9-17,5:32:10,268.000000,316.240000,70028896
43786,2015-7-23,8:27:14,140.000000,165.200000,70020132
43788,2017-11-3,7:24:8,226.000000,266.680000,70034666
43790,2014-12-21,3:19:50,171.000000,201.780000,70013118
43792,2013-1-26,24:24:35,377.000000,444.860000,70017938
43794,2011-9-18,2:14:26,132.000000,155.760000,70013952
43796,2017-1-3,14:22:35,376.000000,443.680000,70029830
43798,2014-9-22,19:11:36,187.000000,220.660000,70033595
43800,2012-2-22,4:25:46,293.000000,345.740000,70026088
43802,2016-4-14,8:59:38,216.000000,254.880000,70015302
43804,2013-1-23,22:24:30,106.000000,125.080000,70020788
43806,2011-3-1,21:2:17,266.000000,313.880000,70005524
43808,2012-8-20,16:44:28,226.000000,266.680000,70023353
43810,2015-7-27,22:49:42,112.000000,132.160000,70033309
43812,2012-9-19,2:32:37,288.000000,339.840000,70009020
43814,2011-3-16,17:4:28,257.000000,303.260000,70026797
43816,2015-1-19,21:7:5,373.000000,440.140000,70038066
43818,2012-12-17,16:58:36,359.000000,423.620000,70009652
43820,2012-6-3,17:1:20,209.000000,246.620000,70018145
43822,2012-10-26,4:3:15,135.000000,159.300000,70018464
43824,2011-12-26,17:24:6,111.000000,130.980000,70028380
43826,2017-1-8,22:28:59,315.000000,371.700000,70028853
43828,2017-1-20,19:53:5,357.000000,421.260000,70021154
43830,2015-3-22,9:59:13,180.000000,212.400000,70033714
43832,2015-5-18,20:27:1,340.000000,401.200000,70021354
43834,2016-4-3,21:8:7,286.000000,337.480000,70013524
43836,2016-6-24,17:42:54,399.000000,470.820000,70006570
43838,2014-11-6,9:36:14,119.000000,140.420000,70012041
43840,2017-5-2,11:56:21,182.000000,214.760000,70007730
43842,2014-11-21,19:53:59,158.000000,186.440000,70019070
43844,2012-3-15,3:24:29,183.000000,215.940000,70032221
43846,2016-11-20,1:44:25,132.000000,155.760000,70013917
43848,2016-9-27,12:28:39,160.000000,188.800000,70033269
43850,2015-2-13,6:15:33,304.000000,358.720000,70032290
43852,2014-4-18,8:29:2,244.000000,287.920000,70033713
43854,2015-2-0,7:47:51,289.000000,341.020000,70008345
43856,2012-11-20,13:34:35,166.000000,195.880000,70038061
43858,2017-4-6,2:29:20,205.000000,241.900000,70009503
43860,2017-11-3,21:13:45,380.000000,448.400000,70001499
43862,2011-9-17,20:33:28,111.000000,130.980000,70008958
43864,2012-3-15,6:48:36,104.000000,122.720000,70000627
43866,2017-7-8,14:49:18,250.000000,295.000000,70016635
43868,2014-7-22,17:40:55,372.000000,438.960000,70015747
43870,2012-2-10,5:33:27,267.000000,315.060000,70016880
43872,2015-1-12,20:30:11,380.000000,448.400000,70017073
43874,2011-2-0,15:23:25,263.000000,310.340000,70025384
43876,2015-8-14,9:37:23,290.000000,342.200000,70039853
43878,2013-2-22,24:18:54,302.000000,356.360000,70037502
